,id0,id1,points_0,points_1,spread,over_under
0,Louisville,Notre Dame,31,28,-3.0,None
0,FIU,North Texas,14,17,2.5,None
0,East Carolina,Tulane,34,6,20.0,None
0,Pittsburgh,Syracuse,30,7,7.5,None
0,Iowa State,Texas Tech,31,34,-1.0,None
0,Maryland,Michigan,23,16,-6.0,None
0,Memphis,South Florida,31,20,20.0,None
0,California,Stanford,17,38,5.5,None
0,La.-Monroe,New Mexico State,30,17,6.5,None
0,Colorado,Oregon,10,44,33.0,None
0,"Miami, FL",Virginia,13,30,-4.0,None
0,FAU,MTSU,34,35,7.0,None
0,Mississippi State,Vanderbilt,51,0,29.5,None
0,Baylor,Oklahoma State,49,28,32.5,None
0,Missouri,Tennessee,29,21,-5.0,None
0,Southern Cal,UCLA,20,38,3.5,None
0,Cincinnati,Connecticut,41,0,9.5,None
0,Boise State,Wyoming,63,14,14.0,None
0,Fresno State,Nevada,40,20,-7.0,None
0,Oregon State,Washington,13,37,6.5,None
0,Hawaii,UNLV,37,35,10.5,None
0,"Miami, OH",Ohio,21,24,3.0,None
0,TCU,Texas,48,10,5.5,None
0,LSU,Texas A&M,23,17,3.0,None
0,N. Illinois,W. Michigan,31,21,-8.0,None
0,Marshall,W. Kentucky,66,67,-24.0,None
0,Iowa,Nebraska,34,37,-1.5,None
0,South Florida,UCF,0,16,10.5,None
0,Houston,SMU,35,9,21.5,None
0,E. Michigan,Toledo,16,52,23.0,None
0,Ball State,Bowling Green,41,24,-10.0,None
0,Buffalo,Massachusetts,41,21,3.5,None
0,Akron,Kent State,24,27,-3.0,None
0,Arkansas,Missouri,14,21,-2.0,None
0,Navy,South Alabama,42,40,7.5,None
0,Stanford,UCLA,31,10,-6.5,None
0,Arizona,Arizona State,42,35,2.0,None
0,Air Force,Colorado State,27,24,-7.5,None
0,Virginia,Virginia Tech,20,24,-2.0,None
0,East Carolina,Tulsa,49,32,19.0,None
0,Michigan,Ohio State,28,42,21.0,None
0,Georgia,Georgia Tech,24,30,-10.5,None
0,Clemson,South Carolina,35,17,4.5,None
0,Kentucky,Louisville,40,44,13.5,None
0,Cincinnati,Temple,14,6,7.0,None
0,Iowa State,West Virginia,24,37,10.0,None
0,North Texas,UTSA,27,34,5.5,None
0,La. Tech,Rice,76,31,7.5,None
0,Illinois,Northwestern,47,33,-7.0,None
0,Indiana,Purdue,23,16,2.5,None
0,N.C. State,North Carolina,35,7,-6.5,None
0,Boston College,Syracuse,28,7,11.0,None
0,La.-Lafayette,Troy,42,23,9.5,None
0,Colorado,Utah,34,38,7.5,None
0,Georgia State,Texas State,31,54,13.5,None
0,Arkansas State,New Mexico State,68,35,23.5,None
0,New Mexico,Wyoming,36,30,4.0,None
0,Florida,Florida State,19,24,7.0,None
0,Mississippi,Mississippi State,31,17,-3.0,None
0,Baylor,Texas Tech,48,46,27.0,None
0,Michigan State,Penn State,34,10,13.5,None
0,Minnesota,Wisconsin,24,34,16.0,None
0,San Diego State,San Jose State,38,7,14.5,None
0,Notre Dame,Southern Cal,14,49,5.5,None
0,Maryland,Rutgers,38,41,-7.5,None
0,Southern Miss,UAB,24,45,3.0,None
0,Kansas,Kansas State,13,51,27.5,None
0,Connecticut,Memphis,10,41,23.5,None
0,Tennessee,Vanderbilt,24,17,15.5,None
0,BYU,California,42,35,-3.5,None
0,Fresno State,Hawaii,28,21,9.5,None
0,Duke,Wake Forest,41,21,18.0,None
0,"Miami, FL",Pittsburgh,23,35,-10.5,None
0,MTSU,UTEP,21,24,3.0,None
0,Alabama,Auburn,55,44,10.0,None
0,Oregon,Oregon State,47,19,20.5,None
0,Boise State,Utah State,50,19,10.0,None
0,Washington,Washington State,31,13,3.5,None
0,Nevada,UNLV,49,27,7.5,None
0,East Carolina,UCF,30,32,-6.5,None
0,Bowling Green,N. Illinois,17,51,5.5,None
0,Arizona,Oregon,13,51,14.5,None
0,Iowa State,TCU,3,55,35.0,None
0,La. Tech,Marshall,23,26,9.0,None
0,Cincinnati,Houston,38,31,7.5,None
0,Connecticut,SMU,20,27,-13.5,None
0,Oklahoma,Oklahoma State,35,38,-19.5,None
0,Alabama,Missouri,42,13,14.5,None
0,Temple,Tulane,10,3,2.0,None
0,Baylor,Kansas State,38,27,7.0,None
0,Florida State,Georgia Tech,37,35,3.5,None
0,Ohio State,Wisconsin,59,0,4.0,None
0,Boise State,Fresno State,28,14,24.0,None
0,Army,Navy,10,17,16.5,None
0,La.-Lafayette,Nevada,16,3,-1.5,None
0,UTEP,Utah State,6,21,10.0,None
0,Colorado State,Utah,10,45,3.0,None
0,Air Force,W. Michigan,38,24,-2.0,None
0,Bowling Green,South Alabama,33,28,-3.5,None
0,BYU,Memphis,48,55,1.5,None
0,Marshall,N. Illinois,52,23,8.5,None
0,Navy,San Diego State,17,16,-3.5,None
0,C. Michigan,W. Kentucky,48,49,3.5,None
0,Fresno State,Rice,6,30,-0.0,None
0,Illinois,La. Tech,18,35,7.0,None
0,North Carolina,Rutgers,21,40,-3.5,None
0,N.C. State,UCF,34,27,-2.0,None
0,Cincinnati,Virginia Tech,17,33,-2.0,None
0,Arizona State,Duke,36,31,7.5,None
0,"Miami, FL",South Carolina,21,24,-3.0,None
0,Boston College,Penn State,30,31,-3.0,None
0,Nebraska,Southern Cal,42,45,7.0,None
0,Texas A&M,West Virginia,45,37,-3.0,None
0,Clemson,Oklahoma  ,40,6,-6.5,None
0,Arkansas,Texas,31,7,7.0,None
0,LSU,Notre Dame,28,31,-9.0,None
0,Georgia,Louisville,37,14,7.0,None
0,Maryland,Stanford,21,45,14.0,None
0,Mississippi,TCU,3,42,3.0,None
0,Arizona,Boise State,30,38,-2.5,None
0,Georgia Tech,Mississippi State,49,34,-5.5,None
0,Auburn,Wisconsin,31,34,-6.0,None
0,Baylor,Michigan State,41,42,-3.0,None
0,Minnesota,Missouri,17,33,3.0,None
0,Florida State,Oregon,20,59,7.5,None
0,Alabama,Ohio State,35,42,-7.5,None
0,Houston,Pittsburgh,35,34,-5.5,None
0,Iowa,Tennessee,28,45,3.0,None
0,Kansas State,UCLA,35,40,-1.0,None
0,Oklahoma State,Washington,30,22,-7.0,None
0,East Carolina,Florida,20,28,6.5,None
0,Arkansas State,Toledo,44,63,3.0,None
0,Ohio State,Oregon ,42,20,-6.0,None
