,id0,id1,points_0,points_1,spread,over_under
0,Arkansas,LSU,13,20,12.0,None
0,Colorado,Utah,35,42,24.0,None
0,Washington,Washington State,28,31,-14.0,None
0,Iowa State,West Virginia,24,31,3.0,None
0,Cincinnati,South Florida,27,10,14.0,None
0,Arizona,Arizona State,34,41,-2.5,None
0,Georgia,Georgia Tech,42,10,15.0,None
0,Pittsburgh,Rutgers,27,6,1.0,None
0,Michigan,Ohio State,21,26,4.0,None
0,Connecticut,Louisville,23,20,-11.0,None
0,Illinois,Northwestern,14,50,19.0,None
0,Virginia,Virginia Tech,14,17,10.0,None
0,UAB,UCF,24,49,21.5,None
0,Indiana,Purdue,35,56,5.5,None
0,SMU,Tulsa,35,27,-5.5,None
0,Kentucky,Tennessee,17,37,14.0,None
0,Duke,"Miami, FL",45,52,6.0,None
0,North Texas,W. Kentucky,24,25,11.5,None
0,Baylor,Texas Tech,52,45,3.0,None
0,Oregon,Oregon State,48,24,11.5,None
0,Boston College,N.C. State,10,27,14.0,None
0,Maryland,North Carolina,38,45,25.0,None
0,Idaho,Utah State,9,45,37.5,None
0,Alabama,Auburn,49,0,34.0,None
0,Florida,Florida State,37,26,-7.0,None
0,Oklahoma,Oklahoma State,51,48,6.5,None
0,Michigan State,Minnesota,26,10,7.5,None
0,Vanderbilt,Wake Forest,55,21,13.0,None
0,BYU,New Mexico,50,14,27.5,None
0,Penn State,Wisconsin,24,21,1.0,None
0,Houston,Tulane,40,17,12.5,None
0,Air Force,Fresno State,15,48,16.5,None
0,MTSU,Troy,24,21,3.0,None
0,San Diego State,Wyoming,42,28,7.0,None
0,Memphis,Southern Miss,42,24,3.5,None
0,FIU,La.-Monroe,17,23,4.0,None
0,Stanford,UCLA,35,17,3.0,None
0,Missouri,Texas A&M,29,59,23.0,None
0,Clemson,South Carolina,17,27,-6.5,None
0,Colorado State,New Mexico,24,20,3.5,None
0,Mississippi,Mississippi State,41,24,-1.0,None
0,Rice,UTEP,33,24,-1.0,None
0,Notre Dame,Southern Cal,22,13,4.5,None
0,La. Tech,San Jose State,43,52,3.5,None
0,Hawaii,UNLV,48,10,-3.0,None
0,Louisville,Rutgers,20,17,-3.5,None
0,Kent State,N. Illinois,37,44,7.0,None
0,Stanford,UCLA,27,24,9.0,None
0,Oklahoma,TCU,24,17,6.5,None
0,Baylor,Oklahoma State,41,34,-4.0,None
0,Tulsa,UCF,33,27,3.0,None
0,Kansas,West Virginia,10,59,21.5,None
0,Arkansas State,MTSU,45,0,13.5,None
0,Florida Atlantic,La.-Lafayette,21,35,8.5,None
0,Boise State,Nevada,27,21,7.5,None
0,Cincinnati,Connecticut,34,17,3.5,None
0,Alabama,Georgia,32,28,8.0,None
0,Pittsburgh,South Florida,27,3,7.5,None
0,Kansas State,Texas,42,24,11.0,None
0,Florida State,Georgia Tech,21,15,15.5,None
0,Nebraska,Wisconsin,31,70,-3.0,None
0,Army,Navy,13,17,7.0,None
0,Arizona,Nevada,49,48,8.5,None
0,Toledo,Utah State,15,41,10.5,None
0,BYU,San Diego State,23,6,3.0,None
0,Ball State,UCF,17,38,7.0,None
0,East Carolina,La.-Lafayette,34,43,6.5,None
0,Boise State,Washington,28,26,4.0,None
0,Fresno State,SMU,10,43,-13.5,None
0,C. Michigan,W. Kentucky,24,21,-6.0,None
0,Bowling Green,San Jose State,20,29,7.0,None
0,Cincinnati,Duke,48,34,9.5,None
0,Baylor,UCLA,49,26,-3.0,None
0,La.-Monroe,Ohio,14,45,-7.0,None
0,Rutgers,Virginia Tech,10,13,-0.0,None
0,Minnesota,Texas Tech,31,34,13.5,None
0,Air Force,Rice,14,33,-0.0,None
0,Syracuse,West Virginia,38,14,-4.0,None
0,Arizona State,Navy,62,28,13.0,None
0,Oregon State,Texas,27,31,-3.0,None
0,Michigan State,TCU,17,16,-1.5,None
0,N.C. State,Vanderbilt,24,38,7.5,None
0,Georgia Tech,Southern Cal,21,7,-7.5,None
0,Iowa State,Tulsa,17,31,2.0,None
0,Clemson,LSU,25,24,-5.5,None
0,Mississippi State,Northwestern,20,34,1.5,None
0,Oklahoma State,Purdue,58,14,17.5,None
0,Georgia,Nebraska,45,31,9.5,None
0,Michigan,South Carolina,28,33,5.5,None
0,Stanford,Wisconsin,20,14,4.5,None
0,Florida State,N. Illinois,31,10,14.0,None
0,Florida,Louisville,23,33,-14.5,None
0,Kansas State,Oregon,17,35,8.0,None
0,Oklahoma,Texas A&M,13,41,3.0,None
0,Mississippi,Pittsburgh,38,17,4.0,None
0,Arkansas State,Kent State,17,13,2.5,None
0,Alabama,Notre Dame,42,14,9.5,None
