,id0,id1,points_0,points_1,spread,over_under
0,La.-Lafayette,Mississippi,22,50,23.5,67.5
0,Florida,South Carolina,20,28,4.5,41.5
0,Illinois,Indiana,14,24,10.5,51.5
0,Minnesota,Nebraska,54,21,1.0,47.5
0,Charlotte,MTSU,21,35,15.5,50.5
0,Syracuse,Wake Forest,43,64,2.5,64.5
0,Louisville,Virginia,38,21,14.0,66
0,Maryland,Michigan,10,35,15.0,48.5
0,Kansas State,West Virginia,23,28,3.0,58.5
0,Navy,SMU,43,40,1.5,66
0,FAU,La. Tech,48,23,3.5,68
0,Rice,Southern Miss,34,43,11.0,49
0,Georgia State,Texas State,33,30,5.5,51
0,Nevada,San Jose State,59,14,17.5,67
0,Kentucky,Vanderbilt,44,21,-2.5,52.5
0,Coastal Carolina,Troy,17,42,17.0,52.5
0,Arkansas State,South Alabama,19,24,-12.5,56
0,North Texas,UTEP,45,10,24.0,53.5
0,Kansas,Texas,27,42,32.0,52.5
0,Marshall,W. Kentucky,30,23,10.0,53
0,UAB,UTSA,24,19,-7.0,50
0,East Carolina,Tulane,24,31,6.5,64
0,New Mexico,Texas A&M,14,55,18.5,51.5
0,FIU,Old Dominion,30,37,-10.0,48
0,Missouri,Tennessee,50,17,12.0,63.5
0,Arizona State,UCLA,37,44,3.0,66
0,Arizona,Oregon State,49,28,21.0,69.5
0,Air Force,Wyoming,14,28,-2.5,50
0,Boise State,Colorado State,59,52,6.5,59
0,Fresno State,Hawaii,31,21,10.0,52
0,C. Michigan,Kent State,42,23,17.5,44.5
0,Akron,Ohio  ,37,34,-14.5,51.5
0,E. Michigan,"Miami, OH",27,24,-1.5,51
0,N. Illinois,W. Michigan,35,31,9.5,49.5
0,Bowling Green,Toledo,37,66,18.0,66
0,Ball State,Buffalo,24,40,18.0,55
0,South Florida,Tulsa,27,20,23.5,65.5
0,MTSU,W. Kentucky,38,41,-0.0,56
0,New Mexico,UNLV,35,38,-3.0,55.5
0,"Miami, FL",Virginia,44,28,20.0,50.5
0,Kansas,Oklahoma,3,41,40.0,68
0,Michigan  ,Wisconsin,10,24,7.0,41
0,Auburn,La.-Monroe,42,14,38.0,68
0,Georgia,Kentucky,42,13,23.5,50.5
0,Navy,Notre Dame,17,24,21.0,59
0,Illinois,Ohio State,14,52,41.5,55
0,Nebraska,Penn State,44,56,27.5,58.5
0,Southern Cal,UCLA,28,23,14.5,70.5
0,TCU,Texas Tech,27,3,7.0,54
0,Kansas State,Oklahoma State,45,40,-19.5,63
0,Connecticut,UCF,19,45,13.0,59.5
0,Arkansas,Mississippi State,21,28,14.0,56
0,Maryland,Michigan State,7,17,14.0,45
0,Utah,Washington,30,33,17.5,47.5
0,N.C. State,Wake Forest,24,30,3.0,62
0,LSU,Tennessee,30,10,17.0,41.5
0,Memphis,SMU,66,45,11.0,71.5
0,California,Stanford,14,17,14.0,47
0,Minnesota,Northwestern,0,39,7.0,40.5
0,Air Force,Boise State,19,44,17.0,60.5
0,Cincinnati,East Carolina,20,48,-4.5,67.5
0,Texas,West Virginia,28,14,-3.5,54.5
0,Indiana,Rutgers,41,0,11.5,46.5
0,Pittsburgh,Virginia Tech,14,20,14.0,49.5
0,Old Dominion,Rice,24,21,7.0,53
0,Fresno State,Wyoming,13,7,2.5,39
0,Baylor,Iowa State,13,23,7.5,50
0,Arizona State,Oregon State,40,24,7.5,59
0,Charlotte,Southern Miss,21,66,18.0,48.5
0,La. Tech,UTEP,42,21,17.0,48.5
0,Hawaii,Utah State,0,38,10.5,56
0,BYU,Massachusetts,10,16,-3.5,51.5
0,Arkansas State,Texas State,30,12,27.0,59
0,Georgia Southern,S. Alabama,52,0,-6.0,45.5
0,Colorado State,San Jose State,42,14,32.5,67.5
0,Louisville,Syracuse,56,10,15.0,69
0,Duke,Georgia Tech,43,20,-6.5,49
0,Iowa,Purdue,15,24,-6.0,42.5
0,Florida,UAB,36,7,10.5,48
0,Houston,Tulane,17,20,-9.0,48
0,Coastal Carolina,Idaho,13,7,-7.0,50.5
0,La.-Lafayette,New Mexico,47,34,-3.5,65
0,Army,North Texas,49,52,1.5,60
0,Arizona,Oregon,28,48,3.0,77
0,Mississippi,Texas A&M,24,31,3.0,70
0,Boston College,Connecticut,39,16,21.0,51
0,Marshall,UTSA,7,9,3.0,45
0,FAU,FIU,52,24,14.5,65.5
0,Missouri,Vanderbilt,45,17,8.5,64.5
0,Nevada,San Diego State,23,42,17.0,56
0,Bowling Green,E. Michigan,31,34,14.5,62
0,Akron,Kent State,24,14,14.5,46
0,Ball State,"Miami, OH",7,28,17.5,53.5
0,Mississippi,Mississippi State,31,28,-14.0,64.5
0,"Miami, FL",Pittsburgh,14,24,-12.0,54
0,Baylor,TCU,22,45,22.5,53
0,South Florida,UCF,42,49,10.5,65
0,Virginia,Virginia Tech,0,10,7.0,48
0,Toledo,W. Michigan,37,10,12.0,61.5
0,C. Michigan,N. Illinois,31,24,-3.0,51.5
0,Houston,Navy,24,14,6.0,55
0,Buffalo,Ohio,31,24,-7.0,56
0,Arkansas,Missouri,45,48,9.5,69.5
0,New Mexico,San Diego State,10,35,20.5,48
0,Iowa,Nebraska,56,14,5.5,51
0,Texas State,Troy,9,62,24.0,53.5
0,FIU,W. Kentucky,41,17,-3.0,56.5
0,Texas,Texas Tech,23,27,-7.5,58.5
0,California,UCLA,27,30,7.0,67
0,Clemson,South Carolina,34,10,13.0,46.5
0,Florida,Florida State,22,38,5.0,43.5
0,Georgia,Georgia Tech,38,7,11.5,51
0,Kentucky,Louisville,17,44,10.0,68
0,Kansas,Oklahoma State,17,58,41.0,68
0,Michigan,Ohio State,20,31,12.5,49
0,Indiana,Purdue,24,31,1.0,51
0,Cincinnati,Connecticut,22,21,6.5,59
0,East Carolina,Memphis,13,70,30.0,81.5
0,SMU,Tulane,41,38,7.5,65
0,Boston College,Syracuse,42,14,4.0,56.5
0,Alabama,Auburn,14,26,-5.0,47.5
0,Oklahoma,West Virginia,59,31,23.0,69.5
0,Minnesota,Wisconsin,0,31,19.0,44
0,Notre Dame,Stanford,20,38,-3.0,57.5
0,Maryland,Penn State,3,66,23.5,58.5
0,Washington,Washington State,41,14,9.5,50
0,Michigan State,Rutgers,40,7,14.0,42.5
0,LSU,Texas A&M,45,21,11.0,50.5
0,Illinois,Northwestern,7,42,16.5,46
0,Boise State,Fresno State,17,28,-6.5,49
0,Duke,Wake Forest,31,23,-10.5,58.5
0,North Texas,Rice,30,14,12.5,62
0,UAB,UTEP,28,7,21.0,48
0,Appalachian State,Georgia State,31,10,6.0,50.5
0,Charlotte,FAU,12,31,24.5,64.5
0,Marshall,Southern Miss,27,28,-2.0,48
0,MTSU,Old Dominion,41,10,13.0,51.5
0,Arkansas State,La.-Monroe,67,50,9.0,69
0,Nevada,UNLV,23,16,3.0,70
0,N.C. State,North Carolina,33,21,14.5,57
0,Iowa State,Kansas State,19,20,2.5,50.5
0,Tennessee,Vanderbilt,24,42,-2.5,46
0,Temple,Tulsa,43,22,5.0,57
0,Idaho,New Mexico State,10,17,10.0,56.5
0,Arizona,Arizona State,30,42,-2.0,75
0,Georgia Southern,La.-Lafayette,34,24,-4.5,56
0,San Jose State,Wyoming,20,17,-19.0,48
0,Oregon,Oregon State,69,10,25.5,63
0,La. Tech,UTSA,20,6,-0.0,52
0,BYU,Hawaii,30,20,3.0,47
0,Colorado,Utah,13,34,9.0,57
0,Air Force,Utah State,38,35,2.5,57
0,Oklahoma,TCU,41,17,7.5,64
0,Memphis,UCF,55,62,6.5,81.5
0,Akron,Toledo,28,45,20.5,61.5
0,FAU,North Texas,41,17,11.0,71.5
0,Southern Cal,Stanford,31,28,3.5,58.5
0,Clemson,"Miami, FL",38,3,12.5,48
0,Auburn,Georgia,7,28,1.5,48
0,Ohio State,Wisconsin,27,21,3.5,51
0,Boise State,Fresno State,17,14,9.5,51
0,FIU,Massachussetts,63,45,-2.5,56.5
0,Florida State,La.-Monroe,42,10,25.5,64.5
0,Coastal Carolina,Georgia Southern,28,17,-3.0,49
0,Georgia State,Idaho,10,24,-7.5,45
0,Appalachian State,La.-Lafayette,63,14,14.0,56.5
0,New Mexico State,South Alabama,22,17,12.0,54.5
0,Arkansas State,Troy,25,32,1.0,60
0,Army,Navy,14,13,-2.0,44
0,Boise State,Oregon  ,38,28,-7.0,62.5
0,North Texas,Troy,30,50,5.0,61.5
0,Georgia State,W. Kentucky,27,17,-5.0,54.5
0,Colorado State,Marshall,28,31,-3.0,59.5
0,Arkansas State,MTSU,30,35,-3.5,61
0,Akron,FAU,3,50,23.5,65.5
0,La. Tech,SMU,51,10,-4.0,70.5
0,FIU,Temple,3,28,7.0,57.5
0,Ohio  ,UAB,41,6,6.5,54.5
0,C. Michigan,Wyoming,14,37,2.5,47
0,South Florida,Texas Tech,38,34,2.0,66
0,Army,San Diego State,42,35,-6.5,46.5
0,Appalachian State,Toledo,34,0,-6.5,61.5
0,Fresno State,Houston,33,27,3.5,40.5
0,Utah,West Virginia,30,14,6.5,56
0,Duke,N. Illinois,36,14,5.5,48
0,Kansas State,UCLA,35,17,6.5,59
0,Florida State,Southern Miss,42,13,12.0,48.5
0,Boston College,Iowa,20,27,2.5,46.5
0,Arizona,Purdue,35,38,-2.5,65
0,Missouri,Texas,16,33,-3.0,62
0,Stanford,TCU,37,39,3.0,49.5
0,Michigan State,Washington State,42,17,3.0,47.5
0,Oklahoma State,Virginia Tech,30,21,6.0,60
0,Navy,Virginia,49,7,2.5,51
0,Ohio State,Southern Cal,24,7,10.0,65.5
0,Kentucky,Northwestern,23,24,8.0,51.5
0,Arizona State,N.C. State,31,52,4.5,63
0,Texas A&M,Wake Forest,52,55,3.5,62.5
0,New Mexico State,Utah State,26,20,-5.5,64
0,"Miami, FL",Wisconsin,24,34,6.5,46
0,Penn State,Washington  ,35,28,3.0,55
0,Iowa State,Memphis,21,20,-3.5,67.5
0,Louisville,Mississippi State,27,31,-7.0,62
0,Auburn,UCF,27,34,-10.5,66.5
0,LSU,Notre Dame,17,21,-2.0,52.5
0,Michigan,South Carolina,19,26,-9.0,41.5
0,Georgia,Oklahoma  ,54,48,2.5,62.5
0,Alabama,Clemson,24,6,3.5,47
0,Alabama,Georgia,26,23,3.5,45.5
