,id0,id1,points_0,points_1,spread,over_under
0,SMU,South Florida,16,6,6.0,None
0,Georgia,Kentucky,59,17,26.0,None
0,Connecticut,Temple,28,21,-6.5,None
0,Texas State,W. Kentucky,7,38,5.5,None
0,La. Tech,Tulsa,14,24,2.5,None
0,Tennessee,Vanderbilt,10,14,-2.5,None
0,Mississippi,Missouri,10,24,2.5,None
0,Baylor,Oklahoma State,17,49,-7.5,None
0,Iowa State,Kansas,34,0,4.0,None
0,Colorado,Southern Cal,29,47,20.5,None
0,Boise State,San Diego State,31,34,-7.0,None
0,Oregon State,Washington,27,69,-2.5,None
0,N. Illinois,W. Michigan,33,14,35.5,None
0,Texas,Texas Tech,41,16,6.0,None
0,Mississippi,Mississippi State,10,17,-4.0,None
0,Iowa,Nebraska,38,17,-3.0,None
0,Houston,SMU,34,0,9.0,None
0,East Carolina,Marshall,28,59,3.0,None
0,Akron,Toledo,31,29,-11.0,None
0,Ball State,"Miami, OH",55,14,35.0,None
0,Bowling Green,Buffalo,24,7,3.5,None
0,Massachusetts,Ohio,23,51,19.5,None
0,C. Michigan,E. Michigan,42,10,17.5,None
0,Texas State,Troy,28,42,8.5,None
0,Arkansas,LSU,27,31,28.0,None
0,FAU,FIU,21,6,28.0,None
0,Fresno State,San Jose State,52,62,-11.0,None
0,"Miami, FL",Pittsburgh,41,31,1.5,None
0,Washington,Washington State,27,17,17.5,None
0,Oregon,Oregon State,36,35,24.0,None
0,South Florida,UCF,20,23,27.0,None
0,Florida,Florida State,7,37,28.0,None
0,Michigan,Ohio State,41,42,17.0,None
0,Michigan State,Minnesota,14,3,17.0,None
0,Duke,North Carolina,27,25,-4.5,None
0,Connecticut,Rutgers,28,17,-2.5,None
0,Memphis,Temple,21,41,-8.5,None
0,Kansas,Kansas State,10,31,18.0,None
0,Vanderbilt,Wake Forest,23,21,14.5,None
0,Maryland,N.C. State,41,21,3.0,None
0,Southern Miss,UAB,62,27,-14.5,None
0,Air Force,Colorado State,13,58,17.5,None
0,Utah State,Wyoming,35,7,24.0,None
0,North Texas,Tulsa,42,10,4.0,None
0,Rice,Tulane,17,13,10.0,None
0,BYU,Nevada,28,23,15.5,None
0,Alabama,Auburn,28,34,-10.0,None
0,Baylor,TCU,41,38,14.0,None
0,Penn State,Wisconsin,31,24,-25.0,None
0,Georgia,Georgia Tech,41,34,3.0,None
0,Indiana,Purdue,56,36,20.0,None
0,Idaho,New Mexico State,16,24,3.0,None
0,Boston College,Syracuse,31,34,-2.5,None
0,Virginia,Virginia Tech,6,16,11.0,None
0,Illinois,Northwestern,34,37,4.0,None
0,MTSU,UTEP,48,17,24.0,None
0,Arkansas State,W. Kentucky,31,34,6.0,None
0,Iowa State,West Virginia,52,44,-7.5,None
0,Clemson,South Carolina,17,31,2.5,None
0,Notre Dame,Stanford,20,27,16.0,None
0,Kentucky,Tennessee,14,27,4.0,None
0,La.-Lafayette,La.-Monroe,38,31,-17.5,None
0,Missouri,Texas A&M,28,21,4.5,None
0,Southern Cal,UCLA,14,35,-4.5,None
0,Arizona,Arizona State,21,58,10.0,None
0,Boise State,New Mexico,45,17,37.5,None
0,San Diego State,UNLV,19,45,-3.5,None
0,Army,Hawaii,42,49,6.0,None
0,Cincinnati,Louisville,24,31,3.0,None
0,Bowling Green,N. Illinois,47,27,-3.0,None
0,Oklahoma,Oklahoma State,33,24,-10.0,None
0,SMU,UCF,13,17,14.0,None
0,Marshall,Rice,24,41,-6.5,None
0,Connecticut,Memphis,45,10,-1.5,None
0,Baylor,Texas,30,10,17.0,None
0,Auburn,Missouri,59,42,-2.0,None
0,Rutgers,South Florida,31,6,4.0,None
0,Arizona State,Stanford,14,38,-3.0,None
0,Duke,Florida State,7,45,30.0,None
0,La.-Lafayette,South Alabama,8,30,3.0,None
0,Michigan State,Ohio State,34,24,-5.5,None
0,Fresno State,Utah State,24,17,3.0,None
0,Army,Navy,7,34,13.5,None
0,Colorado State,Washington State,48,45,-4.0,None
0,Fresno State,Southern Cal,20,45,4.5,None
0,Buffalo,San Diego State,24,49,-1.0,None
0,La.-Lafayette,Tulane,24,21,-1.0,None
0,East Carolina,Ohio,37,20,14.0,None
0,Boise State,Oregon State,23,38,4.5,None
0,Bowling Green,Pittsburgh,27,30,-7.0,None
0,N. Illinois,Utah State,14,21,2.0,None
0,Marshall,Maryland,31,20,2.5,None
0,Minnesota,Syracuse,17,21,-3.5,None
0,BYU,Washington  ,16,31,5.5,None
0,Notre Dame,Rutgers,29,16,15.0,None
0,Cincinnati,North Carolina,17,39,3.0,None
0,Louisville,"Miami, FL",36,9,5.5,None
0,Kansas State,Michigan,31,14,7.0,None
0,MTSU,Navy,6,24,7.0,None
0,Georgia Tech,Mississippi,17,25,2.5,None
0,Oregon,Texas,30,7,15.0,None
0,Arizona State,Texas Tech,23,37,-17.0,None
0,Arizona,Boston College,42,19,7.0,None
0,UCLA,Virginia Tech,42,12,7.0,None
0,Mississippi State,Rice,44,7,7.0,None
0,Duke,Texas A&M,48,52,13.5,None
0,Georgia  ,Nebraska,19,22,-9.5,None
0,North Texas,UNLV,36,14,6.0,None
0,South Carolina,Wisconsin,34,24,-1.5,None
0,Iowa  ,LSU,14,21,8.0,None
0,Michigan State,Stanford,24,20,-7.0,None
0,Baylor,UCF,42,52,-16.5,None
0,Alabama,Oklahoma,31,45,-17.0,None
0,Missouri,Oklahoma State,41,31,-3.0,None
0,Clemson,Ohio State,40,35,-3.0,None
0,Houston,Vanderbilt,24,41,1.5,None
0,Arkansas State,Ball State,23,20,-7.0,None
0,Auburn,Florida State,31,34,10.5,None
